_id,country,market_name,mic,operating_mic,website
642b0b7387b340e987cb05a8,SG,BLOOMBERG TRADEBOOK SINGAPORE PTE LTD,BTBS,BTBS,WWW.BLOOMBERG.COM/PROFESSIONAL/SOLUTION/TRADEBOOK
642b0b7387b340e987cb05f3,FI,ALEXANDRIA PANKKIIRILIIKE OYJ - SYSTEMATIC INTERNALISER,AXSI,AXSI,WWW.ALEXANDRIA.FI
642b0b7387b340e987cb063e,SI,SKB BANKA D.D. LJUBLJANA,SKBB,SKBB,WWW.SKB.SI
642b0b7387b340e987cb067e,BG,DSK BANK EAD,BDSK,BDSK,HTTPS://DSKBANK.BG/
642b0b7387b340e987cb06cd,AE,DEX LIMITED,DEXE,DEXE,WWW.DEX.AE
642b0b7387b340e987cb078b,RO,OTP BANK ROMANIA SA,OTPR,OTPR,WWW.OTPBANK.RO
642b0b7387b340e987cb07c6,JP,JAPANNEXT - U - MARKET,SBIU,SBIJ,WWW.JAPANNEXT.CO.JP
642b0b7387b340e987cb07f1,JP,JAPANNEXT - X - MARKET,XSBI,SBIJ,WWW.JAPANNEXT.CO.JP
642b0b7387b340e987cb0832,JP,JAPANNEXT - VWAP CROSSING,SBIV,SBIJ,WWW.JAPANNEXT.CO.JP
642b0b7487b340e987cb0877,JP,JAPANNEXT - J - MARKET,SBIJ,SBIJ,WWW.JAPANNEXT.CO.JP
642b0b7487b340e987cb08d0,HR,OTP BANKA D.D.,XOTP,XOTP,WWW.OTPBANKA.HR
642b0b7487b340e987cb0918,GB,EQUILEND EUROPE LIMITED - SWAPS,EQSL,EQLD,WWW.EQUILEND.COM
642b0b7487b340e987cb096a,ZA,JSE REPO MARKET,JSER,XJSE,WWW.JSE.CO.ZA
642b0b7487b340e987cb09b7,MZ,MOZAMBIQUE STOCK  EXCHANGE,XBVM,XBVM,WWW.BOLSADEVALORES.CO.MZ
642b0b7487b340e987cb09f6,GR,HENEX ELECTRICITY SPOT MARKET,HESP,HEMO,WWW.ENEXGROUP.GR
642b0b7487b340e987cb0a3c,GR,HENEX FINANCIAL ENERGY MARKET - DERIVATIVES MARKET,HEDE,HEMO,WWW.ENEXGROUP.GR
642b0b7487b340e987cb0a88,IE,MACQUARIE BANK EUROPE DESIGNATED ACTIVITY COMPANY - SYSTEMATIC INTERNALISER,MAQE,MAQE,WWW.MACQUARIE.COM
642b0b7487b340e987cb0ad4,US,MEMX LLC EQUITIES,MEMX,MEMX,HTTPS://MEMX.COM/
642b0b7487b340e987cb0b77,PL,PARKER POLAND SP. ZO.O.,PARK,PARK,WWW.PARKER.COM.PL
642b0b7487b340e987cb0bb5,US,PIPER SANDLER AND CO. - ATS,PJCX,PIPR,WWW.PIPERSANDLER.COM
642b0b7487b340e987cb0bf7,US,PIPER SANDLER AND CO.,PIPR,PIPR,WWW.PIPERSANDLER.COM
642b0b7487b340e987cb0c3e,GB,SKYTRA,SKYX,SKYX,WWW.SKYTRA.COM
642b0b7587b340e987cb0c96,ES,CIMD S.V. S.A. - APPROVED PUBLICATION ARRANGEMENT,CIMA,CIMD,WWW.GRUPOCIMD.COM/CIMD-SV/
642b0b7587b340e987cb0cf8,AE,GLOMAX EXCHANGE LTD,GLOM,GLOM,WWW.GLOMAX.COM
642b0b7587b340e987cb0d4a,US,TRAIANA INC,TRAI,TRAI,WWW.TRAIANA.COM
642b0b7587b340e987cb0da5,HR,THE ZAGREB STOCK EXCHANGE MTF,XZAM,XZAG,WWW.ZSE.HR
642b0b7587b340e987cb0df8,CH,CBOE FX NDFS,CBOE,CBOE,HTTPS://FX.CBOE.COM/
642b0b7587b340e987cb0e39,DE,CITI MATCH DE CONTRA LIQUIDITY,CGEE,CGMD,WWW.CITIGROUP.DE
642b0b7587b340e987cb0e7b,DE,CITIGROUP GLOBAL MARKETS  EUROPE AG - EMEA LIQUIDITY HUB,CGEC,CGMD,WWW.CITIGROUP.DE
642b0b7587b340e987cb0ec8,GB,CITI MATCH - GB,CGME,CGML,WWW.CITIGROUP.COM
642b0b7587b340e987cb0f77,GB,CITIGROUP GLOBAL MARKETS  LIMITED - EMEA LIQUIDITY HUB,CGMC,CGML,WWW.CITIGROUP.COM/CITI
642b0b7587b340e987cb0fca,US,"COMHAR CAPITAL MARKETS, LLC",COHR,COHR,
642b0b7587b340e987cb1011,NL,EBS MTF - RFQ - FOR CORPORATES TRADING FX PRODUCTS,NEXY,EBSN,WWW.EBS.COM
642b0b7587b340e987cb103e,US,"STIFEL, NICOLAUS AND COMPANY, INCORPORATED",STFU,STFU,
642b0b7687b340e987cb108f,US,"STIFEL, NICOLAUS AND COMPANY, INCORPORATED",STFX,STFX,
642b0b7687b340e987cb10d3,GB,TURQUOISE SWAPMATCH,TRQS,TRQX,WWW.TRADETURQUOISE.COM
642b0b7687b340e987cb1124,CH,SIX CORPORATE BONDS AG,XICB,XICB,WWW.SIX-SWISS-EXCHANGE.COM
642b0b7687b340e987cb1168,GB,LCH LTD,XLCH,XLCH,WWW.LCH.COM
642b0b7687b340e987cb11ab,GB,LCH LTD - CROSS NETTING,CLCH,XLCH,WWW.LCH.COM
642b0b7687b340e987cb11e9,GB,LCH LTD - BUY IN,BUYN,XLCH,WWW.LCH.COM
642b0b7687b340e987cb122b,US,"AUTOMATED TRADING DESK FINANCIAL SERVICES, LLC",ATDF,ATDF,WWW.ATDESK.COM
642b0b7687b340e987cb1266,BG,BALKAN GAS HUB EAD,BGHX,BGHX,WWW.BALKANGASHUB.BG
642b0b7687b340e987cb12b4,US,CITIGROUP AGENCY OPTION AND EQUITIES ROUTING ENGINE,CORE,CGMI,WWW.CITIGROUP.COM
642b0b7687b340e987cb133e,US,CITI CROSS,CICX,CGMI,WWW.CITIGROUP.COM
642b0b7687b340e987cb135d,CZ,"CESKA SPORITELNA, A.S. - SYSTEMATIC INTERNALISER",CSAS,CSAS,WWW.CSAS.CZ
642b0b7687b340e987cb13a7,US,"LONG-TERM STOCK EXCHANGE, INC.",LTSE,LTSE,WWW.LONGTERMSTOCKEXCHANGE.COM
642b0b7687b340e987cb13e5,SG,MARKETAXESS SINGAPORE PTE LIMITED - LIVE MARKETS,MALM,MASG,WWW.MARKETAXESS.COM
642b0b7787b340e987cb1422,DE,EUROPEAN ENERGY EXCHANGE - REGULATED GAS MARKET,XPSF,XEEE,WWW.EEX.COM
642b0b7787b340e987cb1472,DE,EUROPEAN ENERGY EXCHANGE - OTF GAS MARKET,XPOT,XEEE,WWW.EEX.COM
642b0b7787b340e987cb14bb,AU,FEX GLOBAL,XFEX,XFEX,WWW.FEX.COM.AU
642b0b7787b340e987cb1509,US,CLSA AMERICAS - LIQUIDITY HUB,CALH,CALH,WWW.CLSA.COM
642b0b7787b340e987cb1582,PT,"OMIP - POLO PORTUGUES, S.G.M.R., S.A. / OMIP DERIVATIVES MARKET",OMIP,OMIP,WWW.OMIP.PT
642b0b7787b340e987cb15c9,PT,EURONEXT - EURONEXT LISBON,XLIS,XLIS,WWW.EURONEXT.COM
642b0b7787b340e987cb1617,US,CREDIT SUISSE LIGHT POOL,CSLP,CRED,WWW.CREDIT-SUISSE.COM
642b0b7787b340e987cb164c,GB,DANSKE BANK A/S - LONDON BRANCH - SYSTEMATIC INTERNALISER,DAUK,DAUK,WWW.DANSKEBANK.CO.UK
642b0b7787b340e987cb168b,GB,"BANCO SANTANDER, LONDON BRANCH - SYSTEMATIC INTERNALISER",BSLB,BSLB,WWW.SANTANDER.COM
642b0b7787b340e987cb172b,IE,CANTOR FITZGERALD IRELAND LIMITED,CFIL,CFIL,WWW.CANTORFITZGERALDIRELAND.COM
642b0b7787b340e987cb175d,GB,CITI MATCH GB CONTRA LIQUIDITY,CGMU,CGML,WWW.CITIGROUP.COM/CITI
642b0b7787b340e987cb1797,US,CREDIT SUISSE CLOSEX,CSCL,CRED,WWW.CREDIT-SUISSE.COM
642b0b7787b340e987cb17e5,US,CREDIT SUISSE VWAPX,CSVW,CRED,WWW.CREDIT-SUISSE.COM
642b0b7887b340e987cb1810,GB,RBC - ROYAL BANK OF CANADA,RBCM,RBCM,WWW.RBC.COM
642b0b7887b340e987cb185e,US,REFINITIV US SEF LLC,THRE,THRE,WWW.REFINITIV.COM/EN/PRODUCTS/SEF-SWAP-EXECUTION-FACILITY
642b0b7887b340e987cb18ae,US,WEEDEN AND CO MARKETS,WEED,WEED,WWW.WEEDENCO.COM
642b0b7887b340e987cb18fb,US,WEEDEN ATS,XWEE,WEED,WWW.WEEDENCO.COM
642b0b7887b340e987cb193f,US,BAKKT,BKKT,BKKT,WWW.BAKKT.COM
642b0b7887b340e987cb1990,GB,TP ICAP UK MTF - REGISTRATION,UKRE,ICPM,WWW.TPICAP.COM
642b0b7887b340e987cb19cd,GB,TP ICAP UK MTF - ORDERBOOK,UKOR,ICPM,WWW.TPICAP.COM
642b0b7887b340e987cb1a1a,GB,ICAP UK OTF - ORDERBOOK,IUOB,IOTF,WWW.TPICAP.COM/TPICAP/REGULATORY-HUB
642b0b7887b340e987cb1a66,GB,TP UK OTF - ORDERBOOK,TUOB,TPSO,WWW.TPICAP.COM/TPICAP/REGULATORY-HUB
642b0b7887b340e987cb1ade,US,"XP INVESTMENTS US, LLC",XPUS,XPUS,WWW.XPI.US
642b0b7887b340e987cb1b0a,IE,BANK OF AMERICA MERRILL LYNCH INTERNATIONAL BANK DESIGNATED ACTIVITY COMPANY - SYSTEMATIC INTERNALISER,BMLS,BMLI,WWW.BOFAML.COM/EMEA
642b0b7887b340e987cb1b51,IE,BANK OF AMERICA MERRILL LYNCH INTERNATIONAL BANK DESIGNATED ACTIVITY COMPANY,BMLI,BMLI,WWW.BOFAML.COM/EMEA
642b0b7887b340e987cb1ba3,IE,BANK OF AMERICA MERRILL LYNCH INTERNATIONAL BANK DESIGNATED ACTIVITY COMPANY - SYSTEMATIC INTERNALISER,BMSI,BMLX,WWW.BOFAML.COM/EMEA
642b0b7987b340e987cb1bd4,IE,BANK OF AMERICA MERRILL LYNCH INTERNATIONAL BANK DESIGNATED ACTIVITY COMPANY,BMLX,BMLX,WWW.BOFAML.COM/EMEA
642b0b7987b340e987cb1c17,GB,SIGMA X MTF - NEGOTIATED TRADE,SGMZ,SGMX,HTTP://GSET.GS.COM/SIGMAXMTF/
642b0b7987b340e987cb1c58,GB,PARNDF,PFXD,TRDE,WWW.PARFX.COM
642b0b7987b340e987cb1c9c,GB,TURQUOISE NYLON CLEARED CONTRACT,TRQC,TRQX,WWW.TRADETURQUOISE.COM
642b0b7987b340e987cb1cda,GB,GOLDMAN SACHS INTERNATIONAL - SIGMA BCN,GSBX,GSIL,WWW.GOLDMANSACHS.COM/GSET
642b0b7987b340e987cb1d15,IE,POSIT MTF,ITGL,ITGL,WWW.VIRTU.COM
642b0b7987b340e987cb1d65,JO,AMMAN STOCK EXCHANGE,XAMM,XAMM,WWW.EXCHANGE.JO
642b0b7987b340e987cb1dae,JO,AMMAN STOCK EXCHANGE - NON-LISTED SECURITIES MARKET,AMNL,XAMM,WWW.EXCHANGE.JO
642b0b7987b340e987cb1dfc,HU,BETA MARKET,BETA,XBUD,WWW.BSE.HU
642b0b7987b340e987cb1e4a,GB,VIRTU FINANCIAL IRELAND LIMITED (LONDON BRANCH) - SYSTEMATIC INTERNALISER,VFGB,VFGB,WWW.VIRTU.COM
642b0b7987b340e987cb1ef9,GB,VIRTU FINANCIAL IRELAND LIMITED (LONDON BRANCH) - SYSTEMATIC INTERNALISER,VFUK,VFUK,WWW.VIRTU.COM
642b0b7987b340e987cb1f11,LT,SEB LITHUANIA - SYSTEMATIC INTERNALISER,SEBL,SEBL,WWW.SEB.LT
642b0b7987b340e987cb1f3c,GB,POSIT DARK UK,XPOL,VIUK,WWW.ITG.COM
642b0b7a87b340e987cb1f94,GB,POSIT AUCTION UK,XPAL,VIUK,WWW.VIRTU.COM
642b0b7a87b340e987cb1fd1,GB,POSIT UK,VIUK,VIUK,WWW.VIRTU.COM
642b0b7a87b340e987cb2027,US,INTELLIGENTCROSS ASPEN INVERTED,ASPI,INCR,WWW.INTELLIGENTCROSS.COM
642b0b7a87b340e987cb2088,US,INTELLIGENTCROSS ASPEN MAKER/TAKER,ASMT,INCR,WWW.INTELLIGENTCROSS.COM
642b0b7a87b340e987cb20da,US,INTELLIGENTCROSS ASPEN INTELLIGENT BID/OFFER,ASPN,INCR,WWW.INTELLIGENTCROSS.COM
642b0b7a87b340e987cb212b,US,"NYSE NATIONAL, INC. - DARK",CISD,XNYS,WWW.NYSE.COM
642b0b7a87b340e987cb216e,DE,CREDIT SUISSE (DEUTSCHLAND) AG - SYSTEMATIC INTERNALISER,CDSI,CSDA,WWW.CREDIT-SUISSE.COM
642b0b7a87b340e987cb21af,NL,EBS MTF - RESET SEGMENT,RESF,EBSN,WWW.NEX.COM
642b0b7a87b340e987cb21f7,NL,EBS MTF - FX PRODUCTS - RFQ SEGMENT,EBSF,EBSN,WWW.NEX.COM
642b0b7a87b340e987cb223b,BM,24 EXCHANGE,24EX,24EX,WWW.24EXCHANGE.NET
642b0b7a87b340e987cb2281,GB,BB SECURITIES LTD,BBSX,BBSX,
642b0b7a87b340e987cb22cb,GB,JUMP LIQUIDITY - SYSTEMATIC INTERNALISER,JLSI,JLSI,WWW.JUMPTRADING.COM
642b0b7a87b340e987cb2326,GB,SCOTTISH STOCK EXCHANGE,SCOT,SCOT,HTTPS://PROJECTHEATHER.SCOT/
642b0b7a87b340e987cb234a,DE,BOERSE STUTTGART - DIGITAL EXCHANGE,XDEX,XSTU,WWW.BOERSE-STUTTGART.DE
642b0b7a87b340e987cb2385,ES,DOWGATE EURO GOVERNMENT BONDS,DOWE,DOWM,WWW.KSCM.ES
642b0b7a87b340e987cb23b6,DE,SPECTRUM MARKETS,SPEX,SPEX,WWW.SPECTRUM-MARKETS.COM
642b0b7b87b340e987cb23f6,AE,ICE FUTURES ABU DHABI,IFAD,IFAD,WWW.THEICE.COM
642b0b7b87b340e987cb242b,US,JUMP LIQUIDITY - MULTI-ASSET PLATFORM,JLQD,JLQD,WWW.JUMPLIQUIDITY.COM
642b0b7b87b340e987cb2463,US,LAMPOST CAPITAL,LAMP,LAMP,WWW.THELAMPOST.COM
642b0b7b87b340e987cb24bb,US,RBC CAPITAL MARKETS ARBITRAGE S.A.,RCMA,RCMA,WWW.RBC.COM
642b0b7b87b340e987cb2502,PL,WARSAW STOCK EXCHANGE - SPO BOOK BUILDING,WOPO,XWAR,WWW.WSE.PL
642b0b7b87b340e987cb2549,NL,EBS MTF - RFQ - FX PRODUCTS FOR ASSET MANAGERS,IEBS,EBSN,WWW.NEX.COM
642b0b7b87b340e987cb2575,US,ERSX,ERIS,ERIS,WWW.ERISX.COM
642b0b7b87b340e987cb25b9,FR,MARKET SECURITIES (FRANCE) SA,MKTF,MKTF,WWW.MARKET-SECURITIES.COM
642b0b7b87b340e987cb2600,US,MARKETAXESS ATS,MKAA,MTXX,WWW.MARKETAXESS.COM
642b0b7b87b340e987cb2634,GB,SOCIETE GENERALE (LONDON BRANCH) - SYSTEMATIC INTERNALISER,XSGB,XSGB,HTTPS://WHOLESALE.BANKING.SOCIETEGENERALE.COM/
642b0b7b87b340e987cb26a4,US,"COMHAR CAPITAL MARKETS, LLC - US EQUITIES",YKNA,YKNA,
642b0b7b87b340e987cb26d7,DE,CITIGROUP GLOBAL MARKETS  EUROPE AG - EMEA TRADING,CGET,CGMD,WWW.CITIGROUP.DE
642b0b7b87b340e987cb2716,DE,CREDIT SUISSE AKTIENGESELLSCHAFT,CSDA,CSDA,WWW.CREDIT-SUISSE.COM
642b0b7b87b340e987cb2751,ES,DOWGATE - MTF (MADRID),DOWM,DOWM,WWW.KSCM.ES
642b0b7c87b340e987cb27a4,CN,GSX CHINA,GSXC,GSXC,WWW.GSET.GS.COM
642b0b7c87b340e987cb27d8,KR,GSX KOREA,GSXK,GSXK,WWW.GSET.GS.COM
642b0b7c87b340e987cb2825,TW,GSX TAIWAN,GSXT,GSXT,WWW.GSET.GS.COM
642b0b7c87b340e987cb286d,GB,VIRTUAL AUCTION GLOBAL MARKETS - MTF,VAGM,VAGM,WWW.VIRTUALAUCTIONGLOBAL.COM
642b0b7c87b340e987cb28bf,DE,EUREX BONDS,XEUB,XETR,WWW.EUREX-BONDS.COM
642b0b7c87b340e987cb28fe,GB,BMO CAPITAL MARKETS LIMITED,BMCM,BMCM,WWW.BMOCM.COM
642b0b7c87b340e987cb293e,MT,EUROPEAN WHOLESALE SECURITIES MARKET,EWSM,EWSM,WWW.EWSM.EU
642b0b7c87b340e987cb2982,DK,GXG MARKETS A/S,GXGR,GXGR,WWW.GXGMARKETS.COM
642b0b7c87b340e987cb29d0,DK,GXG MTF,GXGM,GXGR,WWW.GXGMARKETS.COM
642b0b7c87b340e987cb2a10,DK,GXG MTF FIRST QUOTE,GXGF,GXGR,WWW.GXGMARKETS.COM
642b0b7c87b340e987cb2a53,SE,NORDIC SME,NSME,XNGM,WWW.NGM.SE
642b0b7c87b340e987cb2ac2,GR,ALPHA BANK - SYSTEMATIC INTERNALISER,ABFI,ABFI,WWW.ALPHA.GR
642b0b7c87b340e987cb2aef,NL,CBOE EUROPE - DXE PERIODIC (NL),BEUP,CCXE,WWW.CBOE.COM/EUROPE/EQUITIES/
642b0b7c87b340e987cb2b3a,NL,CBOE EUROPE - BXE OFF-BOOK (NL),BEUF,CCXE,HTTP://MARKETS.CBOE.COM/EUROPE/EQUITIES/ABOUT/
642b0b7d87b340e987cb2b9b,NL,CBOE EUROPE - DXE DARK ORDER BOOK (NL),CEUD,CCXE,WWW.CBOE.COM/EUROPE/EQUITIES/
642b0b7d87b340e987cb2bdf,NL,CBOE EUROPE - BXE DARK ORDER BOOK (NL),BEUD,CCXE,HTTP://MARKETS.CBOE.COM/EUROPE/EQUITIES/ABOUT/
642b0b7d87b340e987cb2c28,NL,CBOE EUROPE - DXE ORDER BOOKS (NL),CEUX,CCXE,WWW.CBOE.COM/EUROPE/EQUITIES/
642b0b7d87b340e987cb2c9b,NL,CBOE EUROPE - DXE OFF-BOOK (NL),CEUO,CCXE,WWW.CBOE.COM/EUROPE/EQUITIES/
642b0b7d87b340e987cb2ce4,NL,CBOE EUROPE - BXE ORDER BOOKS (NL),BEUE,CCXE,HTTP://MARKETS.CBOE.COM/EUROPE/EQUITIES/ABOUT/
642b0b7d87b340e987cb2d13,US,DASH ATS,DASH,DASH,WWW.DASHFINANCIAL.COM
642b0b7d87b340e987cb2d66,RU,MOSCOW EXCHANGE - ALL MARKETS,MISX,MISX,WWW.MOEX.COM
642b0b7d87b340e987cb2daa,HU,BUDAPEST STOCK EXCHANGE - XBOND,XBND,XBUD,WWW.BET.HU
642b0b7d87b340e987cb2dfc,US,INSTINET BLOCKCROSS ATS,BLKX,XINS,WWW.INSTINET.COM
642b0b7d87b340e987cb2e3d,PL,WARSAW STOCK EXCHANGE/POLISH POWER EXCHANGE/REGULATED MARKET,PLPD,XWAR,WWW.TGE.PL
642b0b7d87b340e987cb2e8a,JP,BANK OF AMERICA MERRILL LYNCH - JAPAN INSTINCT X,BAJD,BAJD,WWW.BOFAML.COM
642b0b7d87b340e987cb2ef6,JP,NOMURA - EXTERNAL CROSSING PLATFORM,NMSX,NMRJ,WWW.NOMURA.COM
642b0b7d87b340e987cb2f1b,GB,LONDON STOCK EXCHANGE - CURVEGLOBAL MARKETS,XLOD,XLON,WWW.LONDONSTOCKEXCHANGE.COM
642b0b7d87b340e987cb2f50,US,LAVAFX,LAFX,LAVA,WWW.LAVAFX.COM
642b0b7d87b340e987cb2f84,CA,NEO EXCHANGE - NEO-L (MARKET BY ORDER),NEOE,NEOE,WWW.NEOSTOCKEXCHANGE.COM
642b0b7e87b340e987cb2fb5,CA,NEO EXCHANGE - NEO-D (DARK),NEOD,NEOE,WWW.NEOSTOCKEXCHANGE.COM
642b0b7e87b340e987cb2ff9,CA,NEO EXCHANGE - NEO-N (MARKET BY PRICE),NEON,NEOE,WWW.NEOSTOCKEXCHANGE.COM
642b0b7e87b340e987cb3045,CA,NEO CONNECT,NEOC,NEOE,WWW.NEOSTOCKEXCHANGE.COM
642b0b7e87b340e987cb30a4,SC,MERJ EXCHANGE LIMITED,TRPX,TRPX,WWW.MERJ.EXCHANGE
642b0b7e87b340e987cb30f2,CZ,"KOMERCNI BANKA, A.S.",KOME,KOME,WWW.KB.CZ
642b0b7e87b340e987cb3143,US,TOWER RESEARCH CAPITAL TRCX,TRCX,TRCX,WWW.TOWER-RESEARCH.COM
642b0b7e87b340e987cb318c,GR,EUROBANK - SYSTEMATIC INTERNALISER,ERBX,ERBX,WWW.EUROBANK.GR
642b0b7e87b340e987cb31da,NL,FLOW TRADERS - SYSTEMATIC INTERNALISER,FLTR,FLWX,WWW.FLOWTRADERS.COM
642b0b7e87b340e987cb321e,ES,IBERCAJA BANCO SA,IBER,IBER,WWW.IBERCAJA.ES
642b0b7e87b340e987cb32e8,ES,ALLT - OTF,ALLT,ALLT,WWW.ALLTRADING.COM
642b0b7e87b340e987cb331a,GB,CBOE EUROPE - BXE ORDER BOOKS,BATE,BCXE,WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/
642b0b7e87b340e987cb336c,GB,CBOE EUROPE - BXE OFF-BOOK,BATF,BCXE,WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/
642b0b7e87b340e987cb33c5,GB,CBOE EUROPE - BXE DARK ORDER BOOK,BATD,BCXE,WWW.MARKETS.CBOE.COM/EUROPE/EQUITIES/OVERVIEW/
642b0b7f87b340e987cb341c,LU,BANQUE INTERNATIONALE A LUXEMBOURG S.A. - SYSTEMATIC INTERNALISER,BILU,BILU,WWW.BIL.COM
642b0b7f87b340e987cb3465,NL,CME AMSTERDAM B.V. - RFQ TRADING PROTOCOL,BTQE,BTAM,WWW.NEX.COM
642b0b7f87b340e987cb34ac,GB,BROKERTEC EUROPE LIMITED - RFQ TRADING PROTOCOL,BTQG,BTEE,WWW.BROKERTEC.COM/
642b0b7f87b340e987cb3508,SK,"CESKOSLOVENSKA OBCHODNA BANKA, A.S. - SYSTEMATIC INTERNALISER",CBSK,CBSK,WWW.CSOB.SK
642b0b7f87b340e987cb3562,US,CODA MARKETS - MICRO AND BLOCK,CODA,CODA,WWW.CODAMARKETS.COM
642b0b7f87b340e987cb35b2,US,CODA MARKETS,PDQX,PDQX,WWW.PDQENTERPRISES.COM
642b0b7f87b340e987cb3604,DE,SUMITOMO MITSUI BANKING CORPORATION - DUESSELDORF BRANCH - SYSTEMATIC INTERNALISER,SMBD,SMBD,WWW.SMBCGROUP.COM
642b0b7f87b340e987cb364b,GB,STIFEL NICOLAUS EUROPE LIMITED - SYSTEMATIC INTERNALISER,STFL,STFL,WWW.STIFEL.COM/INSTITUTIONAL/STIFELEUROPE
642b0b7f87b340e987cb3699,GB,ALTEX - ATS,XALT,XALT,WWW.ALTEX-ATS.CO.UK
642b0b7f87b340e987cb3756,SK,BRATISLAVA STOCK EXCHANGE - MTF,EBRA,XBRA,WWW.BSSE.SK
642b0b7f87b340e987cb378f,RO,CAN - ATS,XCAN,XBSE,WWW.BVB.RO
642b0b7f87b340e987cb37cd,CZ,RM-SYSTEM CZECH STOCK EXCHANGE - MTF,XRMO,XRMZ,WWW.RMSYSTEM.CZ
642b0b7f87b340e987cb381a,PL,WARSAW STOCK EXCHANGE/ EQUITIES/NEW CONNECT - MTF,XNCO,XWAR,WWW.NEWCONNECT.PL
642b0b8087b340e987cb3875,US,KNIGHT MATCH ATS,KNMX,KNIG,WWW.KNIGHT.COM
642b0b8087b340e987cb38bb,US,SAGETRADER,SAGE,SAGE,WWW.SAGETRADER.COM
642b0b8087b340e987cb3906,GB,ARCHAX,ARCH,ARCH,WWW.ARCHAX.COM
642b0b8087b340e987cb3962,US,EXPERT MARKET,EXPM,OTCM,WWW.OTCMARKETS.COM
642b0b8087b340e987cb39b0,BE,EURONEXT BLOCKS,TNLK,XBRU,WWW.EURONEXT.COM
642b0b8087b340e987cb3a02,CA,TORONTO STOCK EXCHANGE - DRK,XDRK,XTSE,WWW.TSX.COM
642b0b8087b340e987cb3a40,CA,TSX VENTURE EXCHANGE - DRK,VDRK,XTSX,WWW.TSX.COM
642b0b8087b340e987cb3a7f,FR,GFI PARIS - OTF,GFPO,AURB,WWW.AUREL-BGC.COM
642b0b8087b340e987cb3ab3,US,"JPMS, LLC",JPMS,JPMS,WWW.JPMORGAN.COM/COUNTRY/US/EN/CIB/MARKETS-INVESTOR-SERVICES/AQUA
642b0b8087b340e987cb3b5a,GB,SANTANDER UK - SYSTEMATIC INTERNALISER,SNUK,SNUK,WWW.SANTANDERGCB.CO.UK
642b0b8087b340e987cb3b9f,US,ARKONIS,ARKX,ARKX,WWW.NEXSMART.COM
642b0b8087b340e987cb3be0,US,"PUMA CAPITAL, LLC - OPTIONS",PUMX,PUMA,WWW.PUMACAP.COM
642b0b8087b340e987cb3c1c,VC,SAINT VINCENT AND THE GRENADINES SECURITIES EXCHANGE,SVXI,SVXI,WWW.SVGEX.COM
642b0b8187b340e987cb3c68,DE,VWD - APA SERVICE,VWDA,VWDX,WWW.TRANSACTIONSOLUTIONS.DE
642b0b8187b340e987cb3ca6,AL,ALBANIA SECURITIES EXCHANGE,XALS,XALS,WWW.ALSE.AL
642b0b8187b340e987cb3cff,GB,BERENBERG FIXED INCOME UK - SYSTEMATIC INTERNALISER,BGFU,BGUK,WWW.BERENBERG.COM
642b0b8187b340e987cb3d5c,GB,CITIGROUP GLOBAL MARKETS EUROPE AG - LONDON BRANCH - SYSTEMATIC INTERNALISER,CGMG,CGMG,WWW.CITIGROUP.COM/CITI
642b0b8187b340e987cb3db1,US,"PUMA CAPITAL, LLC",PUMA,PUMA,WWW.PUMACAP.COM
642b0b8187b340e987cb3e16,ZA,4 AFRICA EXCHANGE (PTY) LTD,4AXE,4AXE,WWW.4AX.CO.ZA
642b0b8187b340e987cb3e53,GB,MTS CZECH REPUBLIC,MCZK,XMTS,
642b0b8187b340e987cb3e9c,GB,MTS HUNGARY,HUNG,XMTS,
642b0b8187b340e987cb3ee1,GB,EBM,EMTS,XMTS,WWW.EUROMTS-LTD.COM
642b0b8187b340e987cb3f81,GB,MTS AUSTRIA,MTSA,XMTS,WWW.MTSAUSTRIA.COM
642b0b8187b340e987cb3fac,GB,MTS GERMANY,GMTS,XMTS,WWW.MTSGERMANY.COM
642b0b8187b340e987cb3fe3,GB,MTS GREECE,MTSG,XMTS,WWW.MTSGREECE.COM
642b0b8187b340e987cb4038,GB,MTS IRELAND,IMTS,XMTS,WWW.MTSIRELAND.COM
642b0b8287b340e987cb4073,GB,MTS ISRAEL,RMTS,XMTS,WWW.MTSISRAEL.COM
642b0b8287b340e987cb40ab,GB,MTS NETHERLANDS,AMTS,XMTS,WWW.MTSMARKETS.COM
642b0b8287b340e987cb40f2,GB,MTS PORTUGAL,PORT,XMTS,WWW.MTSMARKETS.COM
642b0b8287b340e987cb413d,GB,MTS SLOVAKIA,SLKK,XMTS,WWW.MTSMARKETS.COM
642b0b8287b340e987cb418a,GB,MTS SLOVENIA,VMTS,XMTS,WWW.MTSSLOVENIA.COM
642b0b8287b340e987cb41c5,GB,MTS SPAIN,SMTS,XMTS,WWW.MTSSPAIN.COM
642b0b8287b340e987cb4202,HU,ERSTE BANK HUNGARY ZRT. - SYSTEMATIC INTERNALISER,EBHU,EBHU,WWW.ERSTEBANK.HU
642b0b8287b340e987cb4249,NL,EBS MTF - RFQ - FOR ASSET MANAGERS TRADING FX PRODUCTS,EBSI,EBSN,WWW.EBS.COM
642b0b8287b340e987cb4283,NL,EBS MTF - RESET,RESE,EBSN,WWW.RESET.NET
